가로등위치,설치개수,소재지도로명주소,소재지지번주소,위도,경도,램프종류,관리기관전화번호,관리기관명,데이터기준일자
506-17,1,강원특별자치도 춘천시 약사동 130-185,강원특별자치도 춘천시 약사동 130-185,37.87384415,127.7239609,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
506-18,1,강원특별자치도 춘천시 약사동 130-136,강원특별자치도 춘천시 약사동 130-136,37.87358475,127.7236481,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
506-19,1,강원특별자치도 춘천시 약사동 77-19,강원특별자치도 춘천시 약사동 77-19,37.87329102,127.7233963,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
506-20,1,강원특별자치도 춘천시 약사동 77-5,강원특별자치도 춘천시 약사동 77-5,37.87298965,127.7231445,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
507-01,2,강원특별자치도 춘천시 삼천동 599,강원특별자치도 춘천시 삼천동 599,37.8678894,127.7083054,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
507-02,2,강원특별자치도 춘천시 삼천동 591,강원특별자치도 춘천시 삼천동 591,37.8681488,127.7085342,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
507-03,2,강원특별자치도 춘천시 삼천동 599,강원특별자치도 춘천시 삼천동 599,37.86847305,127.7088013,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
507-04,2,강원특별자치도 춘천시 삼천동 599,강원특별자치도 춘천시 삼천동 599,37.86862183,127.7091827,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
507-05,2,강원특별자치도 춘천시 삼천동 599,강원특별자치도 춘천시 삼천동 599,37.86870193,127.7095718,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
507-06,2,강원특별자치도 춘천시 삼천동 599,강원특별자치도 춘천시 삼천동 599,37.86877823,127.7100143,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
507-07,2,강원특별자치도 춘천시 삼천동 591,강원특별자치도 춘천시 삼천동 591,37.86898804,127.710556,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
507-08,2,강원특별자치도 춘천시 삼천동 597,강원특별자치도 춘천시 삼천동 597,37.86896896,127.7102661,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
507-09,2,강원특별자치도 춘천시 삼천동 597,강원특별자치도 춘천시 삼천동 597,37.86885071,127.7097778,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
507-10,2,강원특별자치도 춘천시 삼천동 597,강원특별자치도 춘천시 삼천동 597,37.86876678,127.7093353,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
507-11,2,강원특별자치도 춘천시 삼천동 597,강원특별자치도 춘천시 삼천동 597,37.86869049,127.7089462,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
507-12,2,강원특별자치도 춘천시 삼천동 599,강원특별자치도 춘천시 삼천동 599,37.86841583,127.7085724,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
507-13,2,강원특별자치도 춘천시 삼천동 599,강원특별자치도 춘천시 삼천동 599,37.86816025,127.7083588,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
508-01,1,강원특별자치도 춘천시 동면 만천리 905,강원특별자치도 춘천시 동면 만천리 905,37.88150406,127.7605591,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
508-02,1,강원특별자치도 춘천시 동면 만천리 905,강원특별자치도 춘천시 동면 만천리 905,37.88143539,127.7609024,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
508-03,1,강원특별자치도 춘천시 동면 만천리 886,강원특별자치도 춘천시 동면 만천리 886,37.8813858,127.7612686,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
508-04,1,강원특별자치도 춘천시 동면 만천리 878-6,강원특별자치도 춘천시 동면 만천리 878-6,37.8813591,127.7618332,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
508-05,1,강원특별자치도 춘천시 동면 만천리 878-1,강원특별자치도 춘천시 동면 만천리 878-1,37.8812027,127.7624054,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
508-06,1,강원특별자치도 춘천시 동면 만천리 878-1,강원특별자치도 춘천시 동면 만천리 878-1,37.88098173,127.7626951,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
508-07,1,강원특별자치도 춘천시 동면 만천리 905,강원특별자치도 춘천시 동면 만천리 905,37.8806236,127.7630438,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
508-08,1,강원특별자치도 춘천시 동면 만천리 905,강원특별자치도 춘천시 동면 만천리 905,37.8803471,127.763308,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
508-09,1,강원특별자치도 춘천시 동면 만천리 905,강원특별자치도 춘천시 동면 만천리 905,37.88255028,127.7590653,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
508-10,1,강원특별자치도 춘천시 동면 만천리 905,강원특별자치도 춘천시 동면 만천리 905,37.88249132,127.7591272,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
508-11,1,강원특별자치도 춘천시 동면 만천리 905,강원특별자치도 춘천시 동면 만천리 905,37.88241645,127.7592117,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
508-12,1,강원특별자치도 춘천시 동면 만천리 821-3,강원특별자치도 춘천시 동면 만천리 821-3,37.88233683,127.7593331,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
508-13,1,강원특별자치도 춘천시 동면 만천리 821-3,강원특별자치도 춘천시 동면 만천리 821-3,37.88223468,127.7594571,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
508-14,1,강원특별자치도 춘천시 동면 만천리 821-1,강원특별자치도 춘천시 동면 만천리 821-1,37.88211216,127.7595951,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
508-15,1,강원특별자치도 춘천시 동면 만천리 878-1,강원특별자치도 춘천시 동면 만천리 878-1,37.88132654,127.762315,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
508-16,1,강원특별자치도 춘천시 동면 만천리 905,강원특별자치도 춘천시 동면 만천리 905,37.88002446,127.7637423,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
508-17(신설),1,강원특별자치도 춘천시 동면 만천리 905-67,강원특별자치도 춘천시 동면 만천리 905-67,37.87975791,127.7638617,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
508-18(신설),1,강원특별자치도 춘천시 동면 만천리 905,강원특별자치도 춘천시 동면 만천리 905,37.8796513,127.7639771,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
508-19(신설),1,강원특별자치도 춘천시 동면 만천리 905,강원특별자치도 춘천시 동면 만천리 905,37.87951501,127.7641548,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
509-01,1,강원특별자치도 춘천시 동면 만천리 750-20,강원특별자치도 춘천시 동면 만천리 750-20,37.88748912,127.7647089,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
509-02,1,강원특별자치도 춘천시 동면 만천리 735-6,강원특별자치도 춘천시 동면 만천리 735-6,37.88762283,127.7651062,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
509-03,1,강원특별자치도 춘천시 동면 만천리 735-8,강원특별자치도 춘천시 동면 만천리 735-8,37.88774872,127.7654114,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
509-04,1,강원특별자치도 춘천시 동면 만천리 산 132-28,강원특별자치도 춘천시 동면 만천리 산 132-28,37.88790512,127.7658539,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
509-05,1,강원특별자치도 춘천시 동면 만천리 728-2,강원특별자치도 춘천시 동면 만천리 728-2,37.88793182,127.7662888,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
509-06,1,강원특별자치도 춘천시 동면 만천리 334-3,강원특별자치도 춘천시 동면 만천리 334-3,37.88802719,127.7666473,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
509-07,1,강원특별자치도 춘천시 동면 만천리 334-3,강원특별자치도 춘천시 동면 만천리 334-3,37.88810349,127.7670975,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
509-08,1,강원특별자치도 춘천시 동면 만천리 334-12,강원특별자치도 춘천시 동면 만천리 334-12,37.88828659,127.7675018,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
509-09,1,강원특별자치도 춘천시 동면 만천리 334-18,강원특별자치도 춘천시 동면 만천리 334-18,37.88844299,127.767868,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
509-10,1,강원특별자치도 춘천시 동면 만천리 334-18,강원특별자치도 춘천시 동면 만천리 334-18,37.88861465,127.7682114,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
509-11,1,강원특별자치도 춘천시 동면 만천리 334-2,강원특별자치도 춘천시 동면 만천리 334-2,37.88882828,127.7685471,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
509-12,1,강원특별자치도 춘천시 동면 만천리 330-33,강원특별자치도 춘천시 동면 만천리 330-33,37.88905334,127.7688293,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
509-13,1,강원특별자치도 춘천시 동면 만천리 334-18,강원특별자치도 춘천시 동면 만천리 334-18,37.8892669,127.7690955,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
509-14,1,강원특별자치도 춘천시 동면 만천리 334-18,강원특별자치도 춘천시 동면 만천리 334-18,37.8893987,127.7692617,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
509-15,1,강원특별자치도 춘천시 동면 만천리 334-18,강원특별자치도 춘천시 동면 만천리 334-18,37.88948099,127.7694217,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-01,1,강원특별자치도 춘천시 퇴계동 54-12,강원특별자치도 춘천시 퇴계동 54-12,37.84609222,127.7337494,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-02,1,강원특별자치도 춘천시 퇴계동 1283,강원특별자치도 춘천시 퇴계동 1283,37.84585571,127.7336121,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-03,1,강원특별자치도 춘천시 신동면 정족리 1283,강원특별자치도 춘천시 신동면 정족리 1283,37.84549332,127.7336349,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-04,1,강원특별자치도 춘천시 신동면 정족리 1283,강원특별자치도 춘천시 신동면 정족리 1283,37.84516907,127.7338638,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-05,1,강원특별자치도 춘천시 신동면 정족리 1283,강원특별자치도 춘천시 신동면 정족리 1283,37.8446846,127.7342224,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-06,1,강원특별자치도 춘천시 신동면 정족리 1283,강원특별자치도 춘천시 신동면 정족리 1283,37.8443222,127.7344894,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-07,1,강원특별자치도 춘천시 신동면 정족리 1283,강원특별자치도 춘천시 신동면 정족리 1283,37.84408188,127.7346191,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-08,1,강원특별자치도 춘천시 신동면 정족리 1283,강원특별자치도 춘천시 신동면 정족리 1283,37.84376144,127.7348251,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-09,1,강원특별자치도 춘천시 신동면 정족리 1283,강원특별자치도 춘천시 신동면 정족리 1283,37.84347153,127.7352219,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-10,1,강원특별자치도 춘천시 신동면 정족리 615,강원특별자치도 춘천시 신동면 정족리 615,37.84212494,127.7339706,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-11,1,강원특별자치도 춘천시 신동면 정족리 615,강원특별자치도 춘천시 신동면 정족리 615,37.84228897,127.734436,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-12,1,강원특별자치도 춘천시 신동면 정족리 614,강원특별자치도 춘천시 신동면 정족리 614,37.84244537,127.7348557,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-13,1,강원특별자치도 춘천시 신동면 정족리 1274,강원특별자치도 춘천시 신동면 정족리 1274,37.8425827,127.7352066,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-14,1,강원특별자치도 춘천시 신동면 정족리 1283,강원특별자치도 춘천시 신동면 정족리 1283,37.84283447,127.7353058,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-15,1,강원특별자치도 춘천시 신동면 정족리 1274,강원특별자치도 춘천시 신동면 정족리 1274,37.84319305,127.7356873,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-16,1,강원특별자치도 춘천시 신동면 정족리 1283,강원특별자치도 춘천시 신동면 정족리 1283,37.84309769,127.7360382,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-17,1,강원특별자치도 춘천시 신동면 정족리 1283,강원특별자치도 춘천시 신동면 정족리 1283,37.84294891,127.7364044,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-18,1,강원특별자치도 춘천시 신동면 정족리 1283,강원특별자치도 춘천시 신동면 정족리 1283,37.84277725,127.7368393,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-19,1,강원특별자치도 춘천시 퇴계동 1283,강원특별자치도 춘천시 퇴계동 1283,37.84257889,127.7372894,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-20,1,강원특별자치도 춘천시 퇴계동 1283,강원특별자치도 춘천시 퇴계동 1283,37.84234238,127.737854,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-21,1,강원특별자치도 춘천시 퇴계동 1283,강원특별자치도 춘천시 퇴계동 1283,37.84215927,127.7382736,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-22,1,강원특별자치도 춘천시 퇴계동 1283,강원특별자치도 춘천시 퇴계동 1283,37.84199142,127.7387085,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-23,1,강원특별자치도 춘천시 퇴계동 1283,강원특별자치도 춘천시 퇴계동 1283,37.8417511,127.7390594,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-24,1,강원특별자치도 춘천시 퇴계동 1283,강원특별자치도 춘천시 퇴계동 1283,37.84174347,127.7394333,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-25,1,강원특별자치도 춘천시 퇴계동 1282,강원특별자치도 춘천시 퇴계동 1282,37.84188843,127.7397461,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-26,1,강원특별자치도 춘천시 퇴계동 37,강원특별자치도 춘천시 퇴계동 37,37.84204102,127.740097,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-27,1,강원특별자치도 춘천시 퇴계동 산 7-20,강원특별자치도 춘천시 퇴계동 산 7-20,37.84238815,127.7405167,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
510-28,1,강원특별자치도 춘천시 퇴계동 1261,강원특별자치도 춘천시 퇴계동 1261,37.84194946,127.7392273,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
